year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code
23,2050,0.86842756131,2.53741469604,2.53741469604,6.80977746962,3.64606668509,1.43692187594,0.0204923019628,0.163154770571,0.496899664221,0.231815848052,6.44474265606,0.162738571037,0.162738571037,0.0992266454157,0,0.210814483179,0.0992266454157,0.238356976411,0.0427438432892,0.108458856127,0.0475115840784,0.0330540874735,0.0144574966049,0.0551846791467,0.632026265705,1.58221272479,0.0401666547407,0.0241371755322,0.274432221291,0.210814483179,0.258326067258,0.215582223969,0.508958301198,0.676615396742,0.619577792511,0.212210938993,0.634145991862,0.627746325123,-0.101807978372,0.612575712863,0.00148961158846,0,0.837261428963,11.5546984191,2.68374636603,0,1.75086824871e-16,1.52249412931e-16,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
24,2051,0.873144546918,2.62458121677,2.62458121677,7.02501150557,3.84842095108,1.46629905239,0.0204445188984,0.160890617479,0.49416700447,0.231858300922,6.66658903825,0.176378525081,0.176378525081,0.107924155549,0,0.208472283067,0.107924155549,0.268256003383,0.0404972926144,0.106288433526,0.0476173283122,0.0331911543014,0.0144261740108,0.0554300400148,0.631984774017,1.58231660178,0.0401476905889,0.024092063669,0.271398211186,0.208472283067,0.256089611379,0.215592318765,0.507343882877,0.668801961365,0.612868006415,0.209484959536,0.65983665983,0.649551966074,-0.0650821318107,0.63467218021,0.00143942138933,0,0.823621474919,12.199389422,2.67662187806,0,3.17336731769e-16,-2.88487937972e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
25,2052,0.876670539484,2.71517180932,2.71517180932,7.23313372068,4.06250205729,1.49622283325,0.0204076929635,0.159198141048,0.492124314759,0.231890034855,6.89621498146,0.189867626662,0.189867626662,0.116481535273,0,0.206101103479,0.116481535273,0.29958684975,0.038178889875,0.1036622455,0.0476778857653,0.0332848899545,0.0143929958108,0.0555970225315,0.631966050184,1.58236348251,0.0401333556695,0.0240411704375,0.268322392407,0.206101103479,0.253778989244,0.215600099369,0.505550868196,0.661028687828,0.606135205104,0.206745250619,0.69814644612,0.672223869149,-0.0276487098285,0.659781714862,0.00138334612692,0,0.810132373338,12.8379637519,2.66396907034,0,-5.46571058412e-17,-2.73285529206e-17,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,fast,B13
26,2053,0.87930018792,2.80922351203,2.80922351203,7.43669172998,4.28889761768,1.52671996348,0.0203827461743,0.157935909798,0.490600898103,0.231913701691,7.13393950612,0.203187266432,0.203187266432,0.124892255932,0,0.203745252303,0.124892255932,0.332466740044,0.0358475229842,0.100703704415,0.047707641141,0.0333496926013,0.0143579485397,0.0557121825127,0.631956516048,1.58238735515,0.0401223078891,0.023985607877,0.265263490251,0.203745252303,0.251452893444,0.21560537046,0.503593227008,0.653316610585,0.599407216705,0.204004816895,0.738851459566,0.695765934724,0.0103393537036,0.687589575065,0.00131694392351,0,0.796812733568,13.4700717345,2.6472410252,0,-3.23574704852e-17,-7.76579291646e-17,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
27,2054,0.881257984548,2.90679216944,2.90679216944,7.63775232037,4.52825379419,1.55781821686,0.0203693238636,0.156996167417,0.489466700866,0.231931321861,7.38007928599,0.216324726145,0.216324726145,0.133154011368,0,0.201440706332,0.133154011368,0.366880000561,0.0335435344606,0.0975040833054,0.0477110347405,0.0333896520036,0.0143213827369,0.0557840160476,0.63194196805,1.58242378345,0.0401148238523,0.0239267017318,0.262269133042,0.201440706332,0.249151741072,0.215608206612,0.501484752258,0.645679809115,0.592704678912,0.201273212433,0.777784002741,0.720190072243,0.0487722572827,0.723115839854,0.00124533729049,0,0.783675273855,14.0954787608,2.62755363134,0,1.90012062749e-16,0,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
28,2055,0.882713717217,3.00794976627,3.00794976627,7.8379721148,4.78130162137,1.58955501019,0.0203725909639,0.156297415736,0.488623360987,0.231944423455,7.63495170315,0.229271647476,0.229271647476,0.141267142187,0,0.199260818904,0.141267142187,0.402875510451,0.0313470085352,0.0942902269966,0.0476937058935,0.0334104200623,0.0142832858313,0.0558238929537,0.631907197955,1.58251085481,0.0401107971591,0.0238652677155,0.259435417161,0.199260818904,0.246954524798,0.215607516262,0.499177321008,0.638120495891,0.586038209357,0.198556269881,0.813223667461,0.745415703023,0.0876348099122,0.762949340773,0.00116080051016,0,0.770728352524,14.7140356166,2.60575233093,0,3.77326627325e-16,9.28804005723e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
29,2056,0.883795107144,3.1127821263,3.1127821263,8.03867016944,5.04883016071,1.62196708792,0.0203906612347,0.155778348571,0.487996886587,0.231954155964,7.89887735177,0.242022877757,0.242022877757,0.149233568528,0,0.197262919629,0.149233568528,0.440508264044,0.0293126478089,0.0912438861742,0.0476534262126,0.0334094982027,0.0142439280099,0.0558291827553,0.631833056526,1.582696552,0.0401117772892,0.0238024185576,0.2568374286,0.197262919629,0.244916345841,0.215603698032,0.496634173748,0.630637808993,0.579414627929,0.195857671924,0.856848802672,0.771587443596,0.12693106761,0.805163767143,0.00107600618748,0,0.757977122243,15.3256560991,2.58247119241,0,2.14399655871e-16,0,1.33226762955e-15,0,B13: usownership and targeted income protection,ok,fast,B13
30,2057,0.884597849001,3.22138701277,3.22138701277,8.24089443274,5.33163738387,1.65507508497,0.0204122496066,0.155393032479,0.487531839511,0.231961380641,8.17218208972,0.254575607931,0.254575607931,0.157056087159,0,0.195375108918,0.157056087159,0.479836855878,0.0273738993601,0.0881819238873,0.0475979270503,0.0333950165257,0.0142029105245,0.0558147728744,0.63171361223,1.58299580797,0.0401171983704,0.0237380396105,0.254381881319,0.195375108918,0.242973035969,0.215599136609,0.493958567567,0.623244542047,0.572846433642,0.193182772584,0.900412036038,0.798759405004,0.166534910865,0.849594863044,0.00102058744614,0,0.745424392069,15.9303002671,2.55818205018,0,1.35351471612e-16,0,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,fast,B13
31,2058,0.885193430923,3.33387260964,3.33387260964,8.44547886827,5.63055710321,1.68889389683,0.0204334003719,0.155107153157,0.487186805016,0.231966740878,8.4551987281,0.266928733145,0.266928733145,0.164737921904,0,0.193597892196,0.164737921904,0.520925738131,0.0255450181421,0.0851638362967,0.0475417937803,0.033382437439,0.0141593563413,0.0558069864442,0.631559109681,1.58338306688,0.040123674882,0.0236708601294,0.25206967263,0.193597892196,0.241139685976,0.215594667834,0.49115123757,0.615947208081,0.566340819988,0.190534770797,0.945917411736,0.826953952213,0.206373138982,0.89000680862,0.000945191126214,0,0.733071266855,16.5279619837,2.53323382659,0,1.47883638014e-17,3.94356368037e-17,1.44328993201e-15,0,B13: usownership and targeted income protection,ok,fast,B13
32,2059,0.885635141644,3.45035633853,3.45035633853,8.65309068899,5.94649322338,1.7234432157,0.0204567728849,0.154895132011,0.486930911696,0.231970716275,8.74826843567,0.279082380863,0.279082380863,0.172282445891,0,0.191942446703,0.172282445891,0.56384297023,0.023838350894,0.0822508051071,0.0474856340509,0.0333723082931,0.0141133257578,0.0558061168493,0.631376795565,1.58384027893,0.0401300201116,0.0236007020987,0.249915531569,0.191942446703,0.239428080754,0.21558972986,0.488209070638,0.608745681678,0.559902199004,0.187915660109,0.997173504247,0.856157102726,0.24640888997,0.933768859677,0.000888175344092,0,0.720917619137,17.1186596901,2.50788319814,0,2.80053213613e-17,3.73404284818e-17,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fast,B13
33,2060,0.885962639835,3.57096395901,3.57096395901,8.86426843799,6.28038674114,1.75873708422,0.0204786953258,0.154737932879,0.486741184357,0.231973663759,9.05174192225,0.291037563956,0.291037563956,0.179693017668,0,0.190399507767,0.179693017668,0.60865833322,0.0222385820131,0.0794131748682,0.0474241726982,0.0333586117038,0.0140655609944,0.0558013635414,0.631168585989,1.58436275537,0.0401370318655,0.0235284816237,0.247907524498,0.190399507767,0.237823680465,0.215585098452,0.485158534741,0.601643057454,0.553534750942,0.185327292045,1.05247581552,0.886364460856,0.286587194091,0.982118365014,0.000828040559016,0,0.708962436044,17.702429597,2.48231809106,0,7.07104877699e-17,1.06065731655e-16,4.4408920985e-16,0,B13: usownership and targeted income protection,ok,fast,B13
34,2061,0.886205405265,3.69582890193,3.69582890193,9.07945216608,6.63324723574,1.79479283586,0.020500933288,0.154621405473,0.486600544683,0.231975848647,9.36598045289,0.302795926407,0.302795926407,0.186972891004,0,0.188968073891,0.186972891004,0.655444191094,0.0207508490374,0.076691587612,0.0473631757361,0.0333472195011,0.014015956235,0.0558025505364,0.630940325561,1.58493594321,0.0401436085977,0.023454012593,0.246044442167,0.188968073891,0.236331249627,0.215580400589,0.481999084942,0.594637514333,0.547240665523,0.182770778436,1.11523751669,0.917625058793,0.326880204245,1.03429768895,0.000772237828674,0,0.697204073593,18.2793206718,2.45667545955,0,-4.60274313502e-17,0,7.77156117238e-16,0,B13: usownership and targeted income protection,ok,fast,B13
35,2062,0.88638533205,3.82509179101,3.82509179101,9.2990070623,7.00610043786,1.83161629071,0.0205168274082,0.154535040616,0.486496308901,0.231977467988,9.69135673422,0.314359557342,0.314359557342,0.194125171127,0,0.187608342706,0.194125171127,0.704275477947,0.0193303515559,0.0739403690538,0.0472990518653,0.0333339366492,0.0139651152161,0.0558018367757,0.63069665041,1.58554829703,0.0401502799864,0.0233779492666,0.24427452957,0.187608342706,0.234907394571,0.215577043015,0.478797116336,0.587734340135,0.541024767609,0.180247894,1.17101289174,0.950026990774,0.367207574519,1.08590453383,0.000722991481138,0,0.685640442658,18.8493909559,2.43105461787,0,-1.58465188227e-16,3.16930376454e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
36,2063,0.886518669972,3.95890011519,3.95890011519,9.52324180311,7.40008746028,1.86922813028,0.0205347810913,0.154471038414,0.486419063134,0.23197866803,10.0282557058,0.3257308553,0.3257308553,0.201152799213,0,0.186354434789,0.201152799213,0.755234973955,0.0180212250817,0.0713442300519,0.0472400407849,0.033327292735,0.0139127480499,0.055813596112,0.630445110912,1.58618091043,0.0401550482225,0.0232998373627,0.242642263999,0.186354434789,0.233594475574,0.215573250492,0.475493186567,0.580929301492,0.534886300601,0.177758331587,1.23175412778,0.983600621172,0.407588195797,1.14381710759,0.000661289120024,0,0.6742691447,19.4127048627,2.40552717321,0,5.62606369815e-17,9.00170191704e-17,1.55431223448e-15,0,B13: usownership and targeted income protection,ok,fast,B13
37,2064,0.886617473776,4.09740802071,4.09740802071,9.75242271671,7.81641332713,1.9076482712,0.0205540138747,0.154423612587,0.486361823786,0.231979557264,10.377075262,0.336912429346,0.336912429346,0.208058553285,0,0.185196762504,0.208058553285,0.80840423664,0.016800764911,0.0688395889003,0.0471731903271,0.0333131985428,0.0138599917843,0.0558135589236,0.630178891848,1.58685099253,0.0401604343274,0.0232212907187,0.241135199272,0.185196762504,0.232369952832,0.215569187921,0.472120678607,0.57422385347,0.528827036256,0.17530263161,1.29198540325,1.01836932572,0.447998403127,1.20453565101,0.00061897603259,0,0.663087570654,19.9693311988,2.38014439065,0,1.56241139763e-16,0,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
38,2065,0.886690682963,4.24077619828,4.24077619828,9.98678467216,8.25640160926,1.94690811852,0.0205802337393,0.154388472178,0.486319411997,0.231980216147,10.7382269254,0.347907027138,0.347907027138,0.214845057927,0,0.184144937906,0.214845057927,0.863865220327,0.0156846115254,0.0665149272365,0.0471033233229,0.0332967299256,0.0138065933974,0.0558111568465,0.629893034445,1.5875711356,0.0401662041624,0.023142271068,0.239765878142,0.184144937906,0.231248261229,0.215563649703,0.468655213211,0.56761569191,0.522845949636,0.172880784383,1.35342518093,1.05434703753,0.488449571157,1.2661853499,0.000572941176378,0,0.652092972862,20.5193417167,2.35494263437,0,-1.3446814692e-17,8.06808881521e-17,1.11022302463e-15,0,B13: usownership and targeted income protection,ok,fast,B13
39,2066,0.886744925089,4.38917184573,4.38917184573,10.2265394276,8.72136178729,1.98701761832,0.02060163981,0.154362435957,0.486287988269,0.231980704326,11.112136486,0.358717482726,0.358717482726,0.221514798106,0,0.183177132661,0.221514798106,0.921840110565,0.0146410276739,0.0642619864587,0.0470230234903,0.0332695862374,0.0137534372529,0.0557922770653,0.629581262108,1.58835731015,0.0401740701218,0.023064175681,0.238505899126,0.183177132661,0.230200156151,0.215559128477,0.465145922708,0.561106348789,0.516944883475,0.170493335281,1.4233353865,1.09150930585,0.528894109247,1.32925993893,0.000535238152991,0,0.641282517274,21.0628100565,2.32994737664,0,1.01839419274e-16,2.54598548186e-17,2.22044604925e-16,0,B13: usownership and targeted income protection,ok,fast,B13
40,2067,0.886785112721,4.54276869071,4.54276869071,10.4718820194,9.21266836196,2.02798535193,0.0206177002328,0.154343145894,0.486264706637,0.231981066014,11.4992446204,0.369346678722,0.369346678722,0.228070134257,0,0.182259374838,0.228070134257,0.982535565882,0.0136556458631,0.0620344404783,0.0469520074678,0.0332529817282,0.0136990257396,0.0557930283577,0.629259018808,1.58917070731,0.040180491943,0.0229847096965,0.237311043742,0.182259374838,0.229211382306,0.215555736443,0.461616861827,0.554698324475,0.511125053825,0.168140537736,1.50092986138,1.12994017486,0.569295220241,1.39562831467,0.000508741598128,0,0.630653321278,21.5998109752,2.3051761453,0,-8.43573313077e-17,-2.41020946593e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
41,2068,0.886814886688,4.70174706168,4.70174706168,10.7229956485,9.73188878536,2.06984524214,0.020641120593,0.15432885439,0.486247457883,0.23198133398,11.9000074986,0.379797518987,0.379797518987,0.234513317027,0,0.181435851464,0.234513317027,1.04585852765,0.0127683604551,0.0600336012523,0.0468832991377,0.0332395690818,0.0136437300559,0.0558004415755,0.628926057276,1.59001203469,0.0401853100699,0.0229042127467,0.236238856543,0.181435851464,0.228319150602,0.215550790147,0.458002538271,0.548385652386,0.505384309015,0.165821490907,1.58079078883,1.16978763985,0.609695760315,1.46420946753,0.000463759537065,0,0.620202481013,22.1304197848,2.28064068692,0,9.12647523301e-17,4.56323761651e-17,9.99200722163e-16,0,B13: usownership and targeted income protection,ok,fast,B13
42,2069,0.886836945014,4.86629399787,4.86629399787,10.9800554162,10.2806314639,2.11262029553,0.0206658220216,0.154318266393,0.486234678981,0.231981532505,12.3148973879,0.390072908965,0.390072908965,0.240846500816,0,0.180713500101,0.240846500816,1.11190953591,0.0119693096413,0.0582461796661,0.0468013830799,0.0332125365693,0.0135888465106,0.0557859856607,0.628568810659,1.59091571685,0.0401923361779,0.0228247305051,0.235298378554,0.180713500101,0.227514883181,0.21554557354,0.454315742247,0.542164139212,0.499721538729,0.16353593921,1.66235528607,1.21107275005,0.650094608181,1.54196962264,0.000437768178784,0,0.609927091035,22.6547119444,2.25634855211,0,1.18790886667e-16,-4.31966860606e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
43,2070,0.886853286897,5.03660339118,5.03660339118,11.243231184,10.8604970009,2.15631372126,0.020682100718,0.154310422289,0.486225211747,0.231981679582,12.7444032587,0.400175741592,0.400175741592,0.247071755765,0,0.180039694909,0.247071755765,1.18078948683,0.0112181541535,0.0565013932524,0.0467205950825,0.0331870742079,0.0135335208746,0.0557758307713,0.628195230052,1.59186181646,0.0401997466065,0.0227451014607,0.234421094032,0.180039694909,0.226760289991,0.215542135838,0.450624596023,0.536038750265,0.494138081118,0.161284301702,1.73797565458,1.25381601479,0.690437086442,1.62644662771,0.000406506508732,0,0.599824258408,23.172762765,2.23230425562,0,2.45341926697e-16,1.63561284465e-16,3.33066907388e-16,0,B13: usownership and targeted income protection,ok,fast,B13
44,2071,0.886865393632,5.21287615471,5.21287615471,11.5126897643,11.4732707879,2.20094827641,0.0206994718426,0.154304611056,0.486218198033,0.231981788543,13.189031397,0.41010888728,0.41010888728,0.253191078075,0,0.179421394196,0.253191078075,1.25260408392,0.0105324212694,0.0549042076868,0.0466494946334,0.0331724768488,0.0134770177847,0.0557854330791,0.627816544624,1.59282199324,0.0402046302154,0.0226640077905,0.233616067326,0.179421394196,0.226070888829,0.21553846756,0.446898626077,0.530007992046,0.488632767019,0.15906616474,1.81783178979,1.29797281133,0.730732206996,1.70633601848,0.000380325364239,0,0.58989111272,23.6846471966,2.20851012429,0,-2.66106620699e-16,-7.74128351123e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
45,2072,0.886874362725,5.3953204137,5.3953204137,11.788596605,12.120796167,2.24653871089,0.0207139963095,0.154300305892,0.486213002028,0.231981869265,13.649306028,0.419875186839,0.419875186839,0.259206398757,0,0.17886661618,0.259206398757,1.32750449117,0.0099028941214,0.0534292868079,0.0465716784508,0.0331510050289,0.0134206734219,0.0557837681378,0.627427909146,1.59380860402,0.0402098415528,0.0225831987225,0.232893741725,0.17886661618,0.225438294631,0.215535400509,0.443151326528,0.52407105046,0.483205309818,0.156881287183,1.90695966385,1.34374564443,0.770967661955,1.78306825806,0.00035673353209,0,0.580124813161,24.1904396752,2.18496691597,0,2.74789628336e-17,3.66386171115e-17,6.66133814775e-16,0,B13: usownership and targeted income protection,ok,fast,B13
46,2073,0.886881007304,5.584151716,5.584151716,12.0711170873,12.8049711841,2.29309156257,0.0207220340573,0.154297116494,0.486209152669,0.231981929066,14.1257699536,0.429477446562,0.429477446562,0.265119590934,0,0.178339549906,0.265119590934,1.40579061693,0.00930219663823,0.0519448773199,0.0464963499932,0.0331321690895,0.0133641809037,0.0557870624675,0.62703634013,1.59480389891,0.0402141988929,0.022502251298,0.232207491796,0.178339549906,0.224835899899,0.215533703261,0.439429178949,0.518230297246,0.477856783828,0.154729761295,2.00299341221,1.39111891773,0.811105487866,1.86807709831,0.000339064232531,0,0.570522553438,24.6902140151,2.16167427054,2.22044604925e-16,2.42767002305e-16,-1.04043000988e-16,8.881784197e-16,0,B13: usownership and targeted income protection,ok,fast,B13
